charge_id,business_product_instance_id,charge_counter,date,cost,event_type
10832,1240,14,12-6-2018,69.99,charged regularly
10833,1240,15,12-7-2018,69.99,charged regularly
10834,1240,16,12-8-2018,69.99,charged regularly
10835,1240,17,12-9-2018,69.99,charged regularly
10836,1240,18,12-10-2018,69.99,charged regularly
10837,1240,19,12-11-2018,69.99,charged regularly
10838,1240,20,12-12-2018,69.99,charged regularly
10839,1240,21,12-1-2019,69.99,charged regularly
10840,1240,22,12-2-2019,69.99,charged regularly
10841,1240,23,12-3-2019,69.99,charged regularly
10842,1240,24,12-4-2019,69.99,charged regularly
10843,1240,25,12-5-2019,69.99,charged regularly
10844,1240,26,12-6-2019,69.99,charged regularly
10845,1240,27,12-7-2019,69.99,charged regularly
10846,1240,28,12-8-2019,69.99,charged regularly
10847,1240,29,12-9-2019,69.99,charged regularly
10848,1240,30,12-10-2019,69.99,charged regularly
10849,1240,31,12-11-2019,69.99,charged regularly
10850,1240,32,12-12-2019,69.99,charged regularly
10851,1240,33,12-1-2020,69.99,charged regularly
10852,1240,34,12-2-2020,69.99,charged regularly
10853,1240,35,12-3-2020,69.99,charged regularly
10854,1240,36,12-4-2020,69.99,charged regularly
10855,1240,37,12-5-2020,69.99,charged regularly
10856,1240,38,12-6-2020,69.99,charged regularly
10857,1240,39,12-7-2020,69.99,charged regularly
10858,1240,40,12-8-2020,69.99,charged regularly
10859,1240,41,12-9-2020,69.99,charged regularly
10860,1240,42,12-10-2020,69.99,charged regularly
10861,1240,43,12-11-2020,69.99,charged regularly
10862,1240,44,12-12-2020,69.99,charged regularly
10863,1240,45,12-1-2021,69.99,charged regularly
10864,1240,46,12-2-2021,69.99,charged regularly
10865,1240,47,12-3-2021,69.99,charged regularly
10866,1240,48,12-4-2021,69.99,charged regularly
10867,1240,49,12-5-2021,69.99,charged regularly
10868,1241,1,27-6-2020,30.0,charged regularly
10869,1241,2,27-7-2020,30.0,charged regularly
10870,1241,3,27-8-2020,30.0,charged regularly
10871,1241,4,27-9-2020,30.0,charged regularly
10872,1241,5,27-10-2020,30.0,charged regularly
10873,1241,6,27-11-2020,30.0,charged regularly
10874,1241,7,27-12-2020,30.0,charged regularly
10875,1241,8,27-1-2021,30.0,charged regularly
10876,1241,9,27-2-2021,30.0,charged regularly
10877,1241,10,27-3-2021,30.0,charged regularly
10878,1241,11,27-4-2021,30.0,charged regularly
10879,1241,12,27-5-2021,30.0,charged regularly
10880,1241,13,27-6-2021,30.0,charged regularly
10881,1241,14,27-7-2021,30.0,charged regularly
10882,1241,15,27-8-2021,30.0,charged regularly
10883,1241,16,27-9-2021,30.0,charged regularly
10884,1241,17,27-10-2021,30.0,charged regularly
10885,1241,18,27-11-2021,30.0,charged regularly
10886,1241,19,27-12-2021,30.0,charged regularly
10887,1241,20,27-1-2022,30.0,charged regularly
10888,1241,21,27-2-2022,30.0,charged regularly
10889,1244,1,7-1-2022,69.0,charged regularly
10890,1244,2,7-2-2022,69.0,charged regularly
10891,1245,1,25-10-2013,69.99,charged regularly
10892,1245,2,25-11-2013,69.99,charged regularly
10893,1245,3,25-12-2013,69.99,charged regularly
10894,1245,4,25-1-2014,69.99,charged regularly
10895,1245,5,25-2-2014,69.99,charged regularly
10896,1245,6,25-3-2014,69.99,charged regularly
10897,1245,7,25-4-2014,69.99,charged regularly
10898,1245,8,25-5-2014,69.99,charged regularly
10899,1245,9,25-6-2014,69.99,charged regularly
10900,1245,10,25-7-2014,69.99,charged regularly
10901,1245,11,25-8-2014,69.99,charged regularly
10902,1245,12,25-9-2014,69.99,charged regularly
10903,1246,1,12-05-2022,1.49,charged just once
10904,1247,1,6-7-2020,69.0,charged regularly
10905,1247,2,6-8-2020,69.0,charged regularly
10906,1247,3,6-9-2020,69.0,charged regularly
10907,1247,4,6-10-2020,69.0,charged regularly
10908,1247,5,6-11-2020,69.0,charged regularly
10909,1247,6,6-12-2020,69.0,charged regularly
10910,1247,7,6-1-2021,69.0,charged regularly
10911,1247,8,6-2-2021,69.0,charged regularly
10912,1248,1,03-11-2021,1.49,charged just once
10913,1250,1,26-02-2019,0.1,charged just once
10914,1251,1,13-9-2019,34.99,charged regularly
10915,1251,2,13-10-2019,34.99,charged regularly
10916,1253,1,05-06-2022,20.0,charged just once
10917,1255,1,10-7-2016,45.0,charged regularly
10918,1255,2,10-8-2016,45.0,charged regularly
10919,1255,3,10-9-2016,45.0,charged regularly
10920,1255,4,10-10-2016,45.0,charged regularly
10921,1255,5,10-11-2016,45.0,charged regularly
10922,1255,6,10-12-2016,45.0,charged regularly
10923,1255,7,10-1-2017,45.0,charged regularly
10924,1255,8,10-2-2017,45.0,charged regularly
10925,1255,9,10-3-2017,45.0,charged regularly
10926,1255,10,10-4-2017,45.0,charged regularly
10927,1255,11,10-5-2017,45.0,charged regularly
10928,1255,12,10-6-2017,45.0,charged regularly
10929,1255,13,10-7-2017,45.0,charged regularly
10930,1255,14,10-8-2017,45.0,charged regularly
10931,1255,15,10-9-2017,45.0,charged regularly
10932,1255,16,10-10-2017,45.0,charged regularly
10933,1255,17,10-11-2017,45.0,charged regularly
10934,1255,18,10-12-2017,45.0,charged regularly
10935,1255,19,10-1-2018,45.0,charged regularly
10936,1255,20,10-2-2018,45.0,charged regularly
10937,1255,21,10-3-2018,45.0,charged regularly
10938,1256,1,15-11-2020,34.99,charged regularly
10939,1256,2,15-12-2020,34.99,charged regularly
10940,1256,3,15-1-2021,34.99,charged regularly
10941,1256,4,15-2-2021,34.99,charged regularly
10942,1256,5,15-3-2021,34.99,charged regularly
10943,1256,6,15-4-2021,34.99,charged regularly
10944,1256,7,15-5-2021,34.99,charged regularly
10945,1256,8,15-6-2021,34.99,charged regularly
10946,1257,1,03-03-2020,5.49,charged just once
10947,1258,1,19-02-2016,1.49,charged just once
10948,1260,1,14-11-2021,39.99,charged regularly
10949,1260,2,14-12-2021,39.99,charged regularly
10950,1260,3,14-1-2022,39.99,charged regularly
10951,1260,4,14-2-2022,39.99,charged regularly
10952,1262,1,2-6-2011,90.0,charged regularly
10953,1262,2,2-7-2011,90.0,charged regularly
10954,1263,1,20-04-2011,0.1,charged just once
10955,1264,1,24-1-2016,39.99,charged regularly
10956,1264,2,24-2-2016,39.99,charged regularly
10957,1264,3,24-3-2016,39.99,charged regularly
10958,1264,4,24-4-2016,39.99,charged regularly
10959,1264,5,24-5-2016,39.99,charged regularly
10960,1264,6,24-6-2016,39.99,charged regularly
10961,1264,7,24-7-2016,39.99,charged regularly
10962,1264,8,24-8-2016,39.99,charged regularly
10963,1264,9,24-9-2016,39.99,charged regularly
10964,1264,10,24-10-2016,39.99,charged regularly
10965,1264,11,24-11-2016,39.99,charged regularly
10966,1264,12,24-12-2016,39.99,charged regularly
10967,1264,13,24-1-2017,39.99,charged regularly
10968,1264,14,24-2-2017,39.99,charged regularly
10969,1264,15,24-3-2017,39.99,charged regularly
10970,1264,16,24-4-2017,39.99,charged regularly
10971,1264,17,24-5-2017,39.99,charged regularly
10972,1264,18,24-6-2017,39.99,charged regularly
10973,1264,19,24-7-2017,39.99,charged regularly
10974,1264,20,24-8-2017,39.99,charged regularly
10975,1264,21,24-9-2017,39.99,charged regularly
10976,1264,22,24-10-2017,39.99,charged regularly
10977,1264,23,24-11-2017,39.99,charged regularly
10978,1264,24,24-12-2017,39.99,charged regularly
10979,1264,25,24-1-2018,39.99,charged regularly
10980,1264,26,24-2-2018,39.99,charged regularly
10981,1264,27,24-3-2018,39.99,charged regularly
10982,1264,28,24-4-2018,39.99,charged regularly
10983,1264,29,24-5-2018,39.99,charged regularly
10984,1264,30,24-6-2018,39.99,charged regularly
10985,1264,31,24-7-2018,39.99,charged regularly
10986,1264,32,24-8-2018,39.99,charged regularly
10987,1264,33,24-9-2018,39.99,charged regularly
10988,1264,34,24-10-2018,39.99,charged regularly
10989,1264,35,24-11-2018,39.99,charged regularly
10990,1264,36,24-12-2018,39.99,charged regularly
10991,1264,37,24-1-2019,39.99,charged regularly
10992,1264,38,24-2-2019,39.99,charged regularly
10993,1264,39,24-3-2019,39.99,charged regularly
10994,1264,40,24-4-2019,39.99,charged regularly
10995,1264,41,24-5-2019,39.99,charged regularly
10996,1264,42,24-6-2019,39.99,charged regularly
10997,1264,43,24-7-2019,39.99,charged regularly
10998,1265,1,01-05-2019,4.99,charged just once
10999,1267,1,03-05-2004,0.1,charged just once
11000,1268,1,29-9-2018,69.0,charged regularly
11001,1268,2,29-10-2018,69.0,charged regularly
11002,1268,3,29-11-2018,69.0,charged regularly
11003,1269,1,03-09-2018,20.0,charged just once
11004,1270,1,14-3-2018,69.0,charged regularly
11005,1270,2,14-4-2018,69.0,charged regularly
11006,1271,1,01-03-2018,20.0,charged just once
11007,1272,1,11-6-2001,90.0,charged regularly
11008,1272,2,11-7-2001,90.0,charged regularly
11009,1272,3,11-8-2001,90.0,charged regularly
11010,1272,4,11-9-2001,90.0,charged regularly
11011,1272,5,11-10-2001,90.0,charged regularly
11012,1272,6,11-11-2001,90.0,charged regularly
11013,1272,7,11-12-2001,90.0,charged regularly
11014,1272,8,11-1-2002,90.0,charged regularly
11015,1272,9,11-2-2002,90.0,charged regularly
11016,1272,10,11-3-2002,90.0,charged regularly
11017,1272,11,11-4-2002,90.0,charged regularly
11018,1272,12,11-5-2002,90.0,charged regularly
11019,1272,13,11-6-2002,90.0,charged regularly
11020,1272,14,11-7-2002,90.0,charged regularly
11021,1272,15,11-8-2002,90.0,charged regularly
11022,1272,16,11-9-2002,90.0,charged regularly
11023,1272,17,11-10-2002,90.0,charged regularly
11024,1272,18,11-11-2002,90.0,charged regularly
11025,1272,19,11-12-2002,90.0,charged regularly
11026,1272,20,11-1-2003,90.0,charged regularly
11027,1272,21,11-2-2003,90.0,charged regularly
11028,1272,22,11-3-2003,90.0,charged regularly
11029,1272,23,11-4-2003,90.0,charged regularly
11030,1273,1,16-4-2005,69.0,charged regularly
11031,1273,2,16-5-2005,69.0,charged regularly
11032,1273,3,16-6-2005,69.0,charged regularly
11033,1273,4,16-7-2005,69.0,charged regularly
11034,1273,5,16-8-2005,69.0,charged regularly
11035,1273,6,16-9-2005,69.0,charged regularly
11036,1273,7,16-10-2005,69.0,charged regularly
11037,1273,8,16-11-2005,69.0,charged regularly
11038,1273,9,16-12-2005,69.0,charged regularly
11039,1273,10,16-1-2006,69.0,charged regularly
11040,1273,11,16-2-2006,69.0,charged regularly
11041,1273,12,16-3-2006,69.0,charged regularly
11042,1273,13,16-4-2006,69.0,charged regularly
11043,1273,14,16-5-2006,69.0,charged regularly
11044,1273,15,16-6-2006,69.0,charged regularly
11045,1273,16,16-7-2006,69.0,charged regularly
11046,1273,17,16-8-2006,69.0,charged regularly
11047,1273,18,16-9-2006,69.0,charged regularly
11048,1273,19,16-10-2006,69.0,charged regularly
11049,1273,20,16-11-2006,69.0,charged regularly
11050,1273,21,16-12-2006,69.0,charged regularly
11051,1273,22,16-1-2007,69.0,charged regularly
11052,1273,23,16-2-2007,69.0,charged regularly
11053,1273,24,16-3-2007,69.0,charged regularly
11054,1273,25,16-4-2007,69.0,charged regularly
11055,1273,26,16-5-2007,69.0,charged regularly
11056,1275,1,23-05-2022,2.99,charged just once
11057,1277,1,31-3-2009,60.0,charged regularly
11058,1277,2,1-5-2009,60.0,charged regularly
11059,1277,3,1-6-2009,60.0,charged regularly
11060,1277,4,1-7-2009,60.0,charged regularly
11061,1277,5,1-8-2009,60.0,charged regularly
11062,1277,6,1-9-2009,60.0,charged regularly
11063,1277,7,1-10-2009,60.0,charged regularly
11064,1277,8,1-11-2009,60.0,charged regularly
11065,1277,9,1-12-2009,60.0,charged regularly
11066,1277,10,1-1-2010,60.0,charged regularly
11067,1277,11,1-2-2010,60.0,charged regularly
11068,1277,12,1-3-2010,60.0,charged regularly
11069,1277,13,1-4-2010,60.0,charged regularly
11070,1277,14,1-5-2010,60.0,charged regularly
11071,1278,1,06-05-2010,1.0,charged just once
11072,1279,1,22-8-2007,34.99,charged regularly
11073,1279,2,22-9-2007,34.99,charged regularly
11074,1279,3,22-10-2007,34.99,charged regularly
11075,1279,4,22-11-2007,34.99,charged regularly
11076,1279,5,22-12-2007,34.99,charged regularly
11077,1279,6,22-1-2008,34.99,charged regularly
11078,1279,7,22-2-2008,34.99,charged regularly
11079,1279,8,22-3-2008,34.99,charged regularly
11080,1279,9,22-4-2008,34.99,charged regularly
11081,1279,10,22-5-2008,34.99,charged regularly
11082,1279,11,22-6-2008,34.99,charged regularly
11083,1279,12,22-7-2008,34.99,charged regularly
11084,1279,13,22-8-2008,34.99,charged regularly
11085,1279,14,22-9-2008,34.99,charged regularly
11086,1279,15,22-10-2008,34.99,charged regularly
11087,1279,16,22-11-2008,34.99,charged regularly
11088,1279,17,22-12-2008,34.99,charged regularly
11089,1280,1,04-01-2009,1.99,charged just once
11090,1281,1,17-03-2007,3.49,charged just once
11091,1282,1,03-10-2005,3.49,charged just once
11092,1283,1,14-3-2013,39.99,charged regularly
11093,1283,2,14-4-2013,39.99,charged regularly
11094,1283,3,14-5-2013,39.99,charged regularly
11095,1283,4,14-6-2013,39.99,charged regularly
11096,1283,5,14-7-2013,39.99,charged regularly
11097,1283,6,14-8-2013,39.99,charged regularly
11098,1283,7,14-9-2013,39.99,charged regularly
11099,1283,8,14-10-2013,39.99,charged regularly
11100,1283,9,14-11-2013,39.99,charged regularly
11101,1283,10,14-12-2013,39.99,charged regularly
11102,1283,11,14-1-2014,39.99,charged regularly
11103,1283,12,14-2-2014,39.99,charged regularly
11104,1283,13,14-3-2014,39.99,charged regularly
11105,1283,14,14-4-2014,39.99,charged regularly
11106,1283,15,14-5-2014,39.99,charged regularly
11107,1283,16,14-6-2014,39.99,charged regularly
11108,1283,17,14-7-2014,39.99,charged regularly
11109,1283,18,14-8-2014,39.99,charged regularly
11110,1283,19,14-9-2014,39.99,charged regularly
11111,1283,20,14-10-2014,39.99,charged regularly
11112,1283,21,14-11-2014,39.99,charged regularly
11113,1283,22,14-12-2014,39.99,charged regularly
11114,1284,1,24-10-2013,4.99,charged just once
11115,1285,1,12-5-2020,69.0,charged regularly
11116,1285,2,12-6-2020,69.0,charged regularly
11117,1286,1,26-06-2020,20.0,charged just once
11118,1287,1,21-7-2021,30.0,charged regularly
11119,1287,2,21-8-2021,30.0,charged regularly
11120,1287,3,21-9-2021,30.0,charged regularly
11121,1287,4,21-10-2021,30.0,charged regularly
11122,1287,5,21-11-2021,30.0,charged regularly
11123,1287,6,21-12-2021,30.0,charged regularly
11124,1287,7,21-1-2022,30.0,charged regularly
11125,1287,8,21-2-2022,30.0,charged regularly
11126,1288,1,9-9-2010,45.0,charged regularly
11127,1288,2,9-10-2010,45.0,charged regularly
11128,1288,3,9-11-2010,45.0,charged regularly
11129,1288,4,9-12-2010,45.0,charged regularly
11130,1288,5,9-1-2011,45.0,charged regularly
11131,1288,6,9-2-2011,45.0,charged regularly
11132,1288,7,9-3-2011,45.0,charged regularly
11133,1288,8,9-4-2011,45.0,charged regularly
11134,1288,9,9-5-2011,45.0,charged regularly
11135,1288,10,9-6-2011,45.0,charged regularly
11136,1289,1,27-4-2021,39.99,charged regularly
11137,1289,2,27-5-2021,39.99,charged regularly
11138,1289,3,27-6-2021,39.99,charged regularly
11139,1289,4,27-7-2021,39.99,charged regularly
11140,1289,5,27-8-2021,39.99,charged regularly
11141,1289,6,27-9-2021,39.99,charged regularly
11142,1289,7,27-10-2021,39.99,charged regularly
11143,1289,8,27-11-2021,39.99,charged regularly
11144,1289,9,27-12-2021,39.99,charged regularly
11145,1289,10,27-1-2022,39.99,charged regularly
11146,1289,11,27-2-2022,39.99,charged regularly
11147,1290,1,23-11-2019,34.99,charged regularly
11148,1290,2,23-12-2019,34.99,charged regularly
11149,1290,3,23-1-2020,34.99,charged regularly
11150,1290,4,23-2-2020,34.99,charged regularly
11151,1290,5,23-3-2020,34.99,charged regularly
11152,1290,6,23-4-2020,34.99,charged regularly
11153,1290,7,23-5-2020,34.99,charged regularly
11154,1290,8,23-6-2020,34.99,charged regularly
11155,1290,9,23-7-2020,34.99,charged regularly
11156,1290,10,23-8-2020,34.99,charged regularly
11157,1290,11,23-9-2020,34.99,charged regularly
11158,1290,12,23-10-2020,34.99,charged regularly
11159,1290,13,23-11-2020,34.99,charged regularly
11160,1290,14,23-12-2020,34.99,charged regularly
11161,1290,15,23-1-2021,34.99,charged regularly
11162,1290,16,23-2-2021,34.99,charged regularly
11163,1290,17,23-3-2021,34.99,charged regularly
11164,1290,18,23-4-2021,34.99,charged regularly
11165,1290,19,23-5-2021,34.99,charged regularly
11166,1290,20,23-6-2021,34.99,charged regularly
11167,1290,21,23-7-2021,34.99,charged regularly
11168,1290,22,23-8-2021,34.99,charged regularly
11169,1290,23,23-9-2021,34.99,charged regularly
11170,1290,24,23-10-2021,34.99,charged regularly
11171,1290,25,23-11-2021,34.99,charged regularly
11172,1290,26,23-12-2021,34.99,charged regularly
11173,1290,27,23-1-2022,34.99,charged regularly
11174,1290,28,23-2-2022,34.99,charged regularly
11175,1291,1,14-5-2015,34.99,charged regularly
11176,1291,2,14-6-2015,34.99,charged regularly
11177,1291,3,14-7-2015,34.99,charged regularly
11178,1291,4,14-8-2015,34.99,charged regularly
11179,1291,5,14-9-2015,34.99,charged regularly
11180,1291,6,14-10-2015,34.99,charged regularly
11181,1291,7,14-11-2015,34.99,charged regularly
11182,1291,8,14-12-2015,34.99,charged regularly
11183,1291,9,14-1-2016,34.99,charged regularly
11184,1291,10,14-2-2016,34.99,charged regularly
11185,1292,1,3-8-2017,34.99,charged regularly
11186,1292,2,3-9-2017,34.99,charged regularly
11187,1292,3,3-10-2017,34.99,charged regularly
11188,1292,4,3-11-2017,34.99,charged regularly
11189,1292,5,3-12-2017,34.99,charged regularly
11190,1292,6,3-1-2018,34.99,charged regularly
11191,1292,7,3-2-2018,34.99,charged regularly
11192,1292,8,3-3-2018,34.99,charged regularly
11193,1292,9,3-4-2018,34.99,charged regularly
11194,1292,10,3-5-2018,34.99,charged regularly
11195,1292,11,3-6-2018,34.99,charged regularly
11196,1292,12,3-7-2018,34.99,charged regularly
11197,1292,13,3-8-2018,34.99,charged regularly
11198,1292,14,3-9-2018,34.99,charged regularly
11199,1292,15,3-10-2018,34.99,charged regularly
11200,1292,16,3-11-2018,34.99,charged regularly
11201,1292,17,3-12-2018,34.99,charged regularly
11202,1292,18,3-1-2019,34.99,charged regularly
11203,1292,19,3-2-2019,34.99,charged regularly
11204,1292,20,3-3-2019,34.99,charged regularly
11205,1292,21,3-4-2019,34.99,charged regularly
11206,1292,22,3-5-2019,34.99,charged regularly
11207,1293,1,02-01-2019,1.99,charged just once
11208,1294,1,17-5-2016,34.99,charged regularly
11209,1294,2,17-6-2016,34.99,charged regularly
11210,1294,3,17-7-2016,34.99,charged regularly
11211,1294,4,17-8-2016,34.99,charged regularly
11212,1294,5,17-9-2016,34.99,charged regularly
11213,1294,6,17-10-2016,34.99,charged regularly
11214,1294,7,17-11-2016,34.99,charged regularly
11215,1294,8,17-12-2016,34.99,charged regularly
11216,1294,9,17-1-2017,34.99,charged regularly
11217,1294,10,17-2-2017,34.99,charged regularly
11218,1294,11,17-3-2017,34.99,charged regularly
11219,1294,12,17-4-2017,34.99,charged regularly
11220,1294,13,17-5-2017,34.99,charged regularly
11221,1294,14,17-6-2017,34.99,charged regularly
11222,1294,15,17-7-2017,34.99,charged regularly
11223,1294,16,17-8-2017,34.99,charged regularly
11224,1294,17,17-9-2017,34.99,charged regularly
11225,1294,18,17-10-2017,34.99,charged regularly
11226,1294,19,17-11-2017,34.99,charged regularly
11227,1295,1,02-11-2017,1.99,charged just once
11228,1296,1,18-6-2000,60.0,charged regularly
11229,1296,2,18-7-2000,60.0,charged regularly
11230,1297,1,31-03-2000,1.0,charged just once
11231,1298,1,21-10-2000,34.99,charged regularly
11232,1298,2,21-11-2000,34.99,charged regularly
11233,1298,3,21-12-2000,34.99,charged regularly
11234,1298,4,21-1-2001,34.99,charged regularly
11235,1298,5,21-2-2001,34.99,charged regularly
11236,1298,6,21-3-2001,34.99,charged regularly
11237,1298,7,21-4-2001,34.99,charged regularly
11238,1298,8,21-5-2001,34.99,charged regularly
11239,1298,9,21-6-2001,34.99,charged regularly
11240,1298,10,21-7-2001,34.99,charged regularly
11241,1298,11,21-8-2001,34.99,charged regularly
11242,1298,12,21-9-2001,34.99,charged regularly
11243,1298,13,21-10-2001,34.99,charged regularly
11244,1298,14,21-11-2001,34.99,charged regularly
11245,1298,15,21-12-2001,34.99,charged regularly
11246,1298,16,21-1-2002,34.99,charged regularly
11247,1298,17,21-2-2002,34.99,charged regularly
11248,1298,18,21-3-2002,34.99,charged regularly
11249,1298,19,21-4-2002,34.99,charged regularly
11250,1298,20,21-5-2002,34.99,charged regularly
11251,1298,21,21-6-2002,34.99,charged regularly
11252,1298,22,21-7-2002,34.99,charged regularly
11253,1298,23,21-8-2002,34.99,charged regularly
11254,1298,24,21-9-2002,34.99,charged regularly
11255,1298,25,21-10-2002,34.99,charged regularly
11256,1298,26,21-11-2002,34.99,charged regularly
11257,1298,27,21-12-2002,34.99,charged regularly
11258,1298,28,21-1-2003,34.99,charged regularly
11259,1298,29,21-2-2003,34.99,charged regularly
11260,1298,30,21-3-2003,34.99,charged regularly
11261,1298,31,21-4-2003,34.99,charged regularly
11262,1298,32,21-5-2003,34.99,charged regularly
11263,1298,33,21-6-2003,34.99,charged regularly
11264,1298,34,21-7-2003,34.99,charged regularly
11265,1298,35,21-8-2003,34.99,charged regularly
11266,1298,36,21-9-2003,34.99,charged regularly
11267,1298,37,21-10-2003,34.99,charged regularly
11268,1298,38,21-11-2003,34.99,charged regularly
11269,1298,39,21-12-2003,34.99,charged regularly
11270,1299,1,11-01-2001,5.49,charged just once
11271,1300,1,20-6-2015,69.0,charged regularly
11272,1300,2,20-7-2015,69.0,charged regularly
11273,1300,3,20-8-2015,69.0,charged regularly
11274,1300,4,20-9-2015,69.0,charged regularly
11275,1300,5,20-10-2015,69.0,charged regularly
11276,1300,6,20-11-2015,69.0,charged regularly
11277,1300,7,20-12-2015,69.0,charged regularly
11278,1300,8,20-1-2016,69.0,charged regularly
11279,1300,9,20-2-2016,69.0,charged regularly
11280,1300,10,20-3-2016,69.0,charged regularly
11281,1300,11,20-4-2016,69.0,charged regularly
11282,1300,12,20-5-2016,69.0,charged regularly
11283,1300,13,20-6-2016,69.0,charged regularly
11284,1300,14,20-7-2016,69.0,charged regularly
11285,1300,15,20-8-2016,69.0,charged regularly
11286,1300,16,20-9-2016,69.0,charged regularly
11287,1300,17,20-10-2016,69.0,charged regularly
11288,1300,18,20-11-2016,69.0,charged regularly
11289,1300,19,20-12-2016,69.0,charged regularly
11290,1300,20,20-1-2017,69.0,charged regularly
11291,1300,21,20-2-2017,69.0,charged regularly
11292,1300,22,20-3-2017,69.0,charged regularly
11293,1300,23,20-4-2017,69.0,charged regularly
11294,1300,24,20-5-2017,69.0,charged regularly
11295,1300,25,20-6-2017,69.0,charged regularly
11296,1300,26,20-7-2017,69.0,charged regularly
11297,1300,27,20-8-2017,69.0,charged regularly
11298,1300,28,20-9-2017,69.0,charged regularly
11299,1300,29,20-10-2017,69.0,charged regularly
11300,1300,30,20-11-2017,69.0,charged regularly
11301,1300,31,20-12-2017,69.0,charged regularly
11302,1300,32,20-1-2018,69.0,charged regularly
11303,1300,33,20-2-2018,69.0,charged regularly
11304,1300,34,20-3-2018,69.0,charged regularly
11305,1300,35,20-4-2018,69.0,charged regularly
11306,1300,36,20-5-2018,69.0,charged regularly
11307,1300,37,20-6-2018,69.0,charged regularly
11308,1300,38,20-7-2018,69.0,charged regularly
11309,1300,39,20-8-2018,69.0,charged regularly
11310,1300,40,20-9-2018,69.0,charged regularly
11311,1300,41,20-10-2018,69.0,charged regularly
11312,1300,42,20-11-2018,69.0,charged regularly
11313,1300,43,20-12-2018,69.0,charged regularly
11314,1300,44,20-1-2019,69.0,charged regularly
11315,1300,45,20-2-2019,69.0,charged regularly
11316,1300,46,20-3-2019,69.0,charged regularly
11317,1300,47,20-4-2019,69.0,charged regularly
11318,1301,1,01-01-2018,20.0,charged just once
11319,1302,1,16-9-2012,39.99,charged regularly
11320,1302,2,16-10-2012,39.99,charged regularly
11321,1302,3,16-11-2012,39.99,charged regularly
11322,1302,4,16-12-2012,39.99,charged regularly
11323,1302,5,16-1-2013,39.99,charged regularly
11324,1302,6,16-2-2013,39.99,charged regularly
11325,1302,7,16-3-2013,39.99,charged regularly
11326,1302,8,16-4-2013,39.99,charged regularly
11327,1303,1,24-03-2013,4.99,charged just once
11328,1304,1,1-3-2014,60.0,charged regularly
11329,1304,2,1-4-2014,60.0,charged regularly
11330,1304,3,1-5-2014,60.0,charged regularly
11331,1304,4,1-6-2014,60.0,charged regularly
11332,1304,5,1-7-2014,60.0,charged regularly
11333,1304,6,1-8-2014,60.0,charged regularly
11334,1304,7,1-9-2014,60.0,charged regularly
11335,1304,8,1-10-2014,60.0,charged regularly
11336,1304,9,1-11-2014,60.0,charged regularly
11337,1304,10,1-12-2014,60.0,charged regularly
11338,1304,11,1-1-2015,60.0,charged regularly
11339,1305,1,02-01-2015,1.0,charged just once
11340,1306,1,31-5-2012,34.99,charged regularly
11341,1306,2,1-7-2012,34.99,charged regularly
11342,1306,3,1-8-2012,34.99,charged regularly
11343,1306,4,1-9-2012,34.99,charged regularly
11344,1306,5,1-10-2012,34.99,charged regularly
11345,1306,6,1-11-2012,34.99,charged regularly
11346,1306,7,1-12-2012,34.99,charged regularly
11347,1306,8,1-1-2013,34.99,charged regularly
11348,1306,9,1-2-2013,34.99,charged regularly
11349,1306,10,1-3-2013,34.99,charged regularly
11350,1306,11,1-4-2013,34.99,charged regularly
11351,1306,12,1-5-2013,34.99,charged regularly
11352,1306,13,1-6-2013,34.99,charged regularly
11353,1306,14,1-7-2013,34.99,charged regularly
11354,1306,15,1-8-2013,34.99,charged regularly
11355,1306,16,1-9-2013,34.99,charged regularly
11356,1306,17,1-10-2013,34.99,charged regularly
11357,1306,18,1-11-2013,34.99,charged regularly
11358,1306,19,1-12-2013,34.99,charged regularly
11359,1306,20,1-1-2014,34.99,charged regularly
11360,1306,21,1-2-2014,34.99,charged regularly
11361,1306,22,1-3-2014,34.99,charged regularly
11362,1306,23,1-4-2014,34.99,charged regularly
11363,1306,24,1-5-2014,34.99,charged regularly
11364,1306,25,1-6-2014,34.99,charged regularly
11365,1306,26,1-7-2014,34.99,charged regularly
11366,1306,27,1-8-2014,34.99,charged regularly
11367,1306,28,1-9-2014,34.99,charged regularly
11368,1306,29,1-10-2014,34.99,charged regularly
11369,1306,30,1-11-2014,34.99,charged regularly
11370,1306,31,1-12-2014,34.99,charged regularly
11371,1306,32,1-1-2015,34.99,charged regularly
11372,1306,33,1-2-2015,34.99,charged regularly
11373,1306,34,1-3-2015,34.99,charged regularly
11374,1306,35,1-4-2015,34.99,charged regularly
11375,1306,36,1-5-2015,34.99,charged regularly
11376,1306,37,1-6-2015,34.99,charged regularly
11377,1306,38,1-7-2015,34.99,charged regularly
11378,1306,39,1-8-2015,34.99,charged regularly
11379,1307,1,11-10-2013,5.49,charged just once
11380,1308,1,1-1-2018,30.0,charged regularly
11381,1308,2,1-2-2018,30.0,charged regularly
11382,1308,3,1-3-2018,30.0,charged regularly
11383,1308,4,1-4-2018,30.0,charged regularly
11384,1308,5,1-5-2018,30.0,charged regularly
11385,1308,6,1-6-2018,30.0,charged regularly
11386,1308,7,1-7-2018,30.0,charged regularly
11387,1308,8,1-8-2018,30.0,charged regularly
11388,1308,9,1-9-2018,30.0,charged regularly
11389,1309,1,11-3-1997,30.0,charged regularly
11390,1309,2,11-4-1997,30.0,charged regularly
